analyst_id,organization_id,name,role,team,experience_years,shift,status,joined_at
AN15123,ORG00773,Simran Mehta 15123,L1 Analyst,Threat Detection,3,Morning,Active,2024-10-02
AN15124,ORG00181,Rahul Das 15124,L1 Analyst,Incident Response,5,Evening,Active,2023-06-02
AN15125,ORG00257,Arjun Gupta 15125,L1 Analyst,Threat Hunting,9,Evening,Active,2023-05-17
AN15126,ORG00382,Riya Kumar 15126,L3 Analyst,Threat Detection,8,Morning,Active,2023-06-02
AN15127,ORG00018,Karan Das 15127,SOC Engineer,Threat Detection,2,Morning,Active,2025-11-11
AN15128,ORG00625,Aman Kumar 15128,L3 Analyst,Threat Detection,7,Evening,Active,2022-05-18
AN15129,ORG00976,Riya Verma 15129,L3 Analyst,Incident Response,12,Evening,Active,2026-01-13
AN15130,ORG00702,Simran Verma 15130,L1 Analyst,Incident Response,1,Morning,Active,2022-03-13
AN15131,ORG00385,Ananya Gupta 15131,L2 Analyst,Monitoring,5,Night,Active,2022-08-18
AN15132,ORG00138,Rahul Malhotra 15132,L1 Analyst,Monitoring,6,Morning,Active,2023-08-03
AN15133,ORG00905,Arjun Patel 15133,L1 Analyst,Threat Hunting,7,Morning,Active,2022-02-15
AN15134,ORG00096,Ananya Joshi 15134,SOC Engineer,Incident Response,7,Morning,Inactive,2022-07-10
AN15135,ORG00197,Rahul Kumar 15135,L2 Analyst,Threat Hunting,7,Night,Active,2026-01-18
AN15136,ORG00228,Simran Joshi 15136,L2 Analyst,Incident Response,10,Morning,Active,2025-08-09
AN15137,ORG00711,Riya Verma 15137,L3 Analyst,Incident Response,2,Morning,Active,2022-06-11
AN15138,ORG00467,Priya Verma 15138,L3 Analyst,Threat Detection,4,Evening,Active,2023-08-14
AN15139,ORG00148,Neha Kumar 15139,SOC Engineer,Monitoring,8,Morning,Active,2024-01-01
AN15140,ORG00376,Arjun Gupta 15140,SOC Engineer,Threat Detection,3,Morning,Active,2023-06-01
AN15141,ORG00074,Vikram Das 15141,L1 Analyst,Threat Detection,1,Night,Active,2024-03-14
AN15142,ORG00158,Vikram Sharma 15142,L3 Analyst,Threat Detection,3,Night,Active,2022-03-26
AN15143,ORG00610,Riya Gupta 15143,L3 Analyst,Threat Hunting,12,Night,Active,2022-10-10
AN15144,ORG00680,Aman Malhotra 15144,L3 Analyst,Threat Hunting,1,Evening,Active,2023-12-15
AN15145,ORG00945,Neha Das 15145,SOC Engineer,Monitoring,4,Night,Active,2024-01-27
AN15146,ORG00113,Priya Kumar 15146,L1 Analyst,Threat Hunting,8,Morning,Active,2022-01-13
AN15147,ORG00372,Simran Singh 15147,L1 Analyst,Monitoring,1,Night,Active,2022-06-15
AN15148,ORG00423,Simran Mehta 15148,L3 Analyst,Threat Hunting,7,Evening,Active,2024-12-20
AN15149,ORG00854,Rahul Das 15149,L3 Analyst,Threat Hunting,5,Morning,Active,2024-02-19
AN15150,ORG00123,Riya Mehta 15150,L1 Analyst,Threat Detection,2,Evening,Active,2025-11-29
AN15151,ORG00317,Riya Singh 15151,L3 Analyst,Threat Hunting,4,Evening,Active,2022-10-02
AN15152,ORG00612,Neha Mehta 15152,L3 Analyst,Threat Hunting,9,Night,Active,2022-02-23
AN15153,ORG00958,Rahul Gupta 15153,L1 Analyst,Incident Response,2,Morning,Active,2022-08-30
AN15154,ORG00685,Arjun Mehta 15154,L2 Analyst,Threat Detection,9,Morning,Active,2023-05-27
AN15155,ORG00750,Priya Gupta 15155,L2 Analyst,Threat Detection,3,Morning,Active,2024-05-31
AN15156,ORG00879,Karan Gupta 15156,L2 Analyst,Threat Detection,1,Morning,Active,2024-11-29
AN15157,ORG00821,Rahul Mehta 15157,L2 Analyst,Incident Response,7,Evening,Active,2023-03-28
AN15158,ORG00610,Aman Joshi 15158,SOC Engineer,Threat Detection,5,Night,Active,2022-03-08
AN15159,ORG00407,Ananya Singh 15159,L2 Analyst,Threat Hunting,2,Evening,Active,2024-12-03
AN15160,ORG00502,Priya Verma 15160,L1 Analyst,Monitoring,5,Evening,On Leave,2024-09-07
AN15161,ORG00672,Vikram Verma 15161,L2 Analyst,Threat Detection,11,Evening,Active,2024-01-15
AN15162,ORG00444,Neha Das 15162,SOC Engineer,Threat Hunting,4,Night,Active,2022-09-01
AN15163,ORG00611,Vikram Mehta 15163,L2 Analyst,Threat Detection,6,Morning,Active,2023-05-31
AN15164,ORG00098,Arjun Mehta 15164,L1 Analyst,Monitoring,8,Morning,Active,2024-04-02
AN15165,ORG00706,Karan Mehta 15165,SOC Engineer,Incident Response,1,Night,Inactive,2024-06-25
AN15166,ORG00095,Karan Das 15166,L2 Analyst,Threat Hunting,1,Morning,Active,2025-05-15
AN15167,ORG00125,Vikram Kumar 15167,L2 Analyst,Threat Hunting,3,Evening,Active,2024-06-17
AN15168,ORG00940,Ananya Verma 15168,L3 Analyst,Monitoring,5,Evening,Active,2023-12-09
AN15169,ORG00563,Priya Kumar 15169,L3 Analyst,Monitoring,11,Morning,Active,2025-10-30
AN15170,ORG00418,Arjun Malhotra 15170,L3 Analyst,Incident Response,6,Night,Active,2024-02-05
AN15171,ORG00941,Vikram Mehta 15171,SOC Engineer,Incident Response,2,Morning,Active,2023-02-07
AN15172,ORG00302,Ananya Kumar 15172,L1 Analyst,Monitoring,3,Evening,Active,2023-09-01
AN15173,ORG00116,Simran Verma 15173,L1 Analyst,Threat Hunting,7,Evening,Active,2025-03-04
AN15174,ORG00151,Ananya Malhotra 15174,L3 Analyst,Monitoring,6,Evening,Active,2025-03-06
AN15175,ORG00807,Ananya Joshi 15175,L1 Analyst,Monitoring,12,Night,Active,2022-05-08
AN15176,ORG00141,Rahul Patel 15176,L1 Analyst,Monitoring,2,Evening,Active,2023-08-07
AN15177,ORG00535,Rahul Singh 15177,L2 Analyst,Threat Detection,8,Morning,Active,2025-05-14
AN15178,ORG00997,Ananya Mehta 15178,SOC Engineer,Threat Hunting,11,Night,Active,2024-05-28
AN15179,ORG00840,Arjun Gupta 15179,L1 Analyst,Incident Response,10,Night,Active,2022-06-29
AN15180,ORG00891,Vikram Malhotra 15180,L3 Analyst,Monitoring,1,Morning,Active,2023-09-16
AN15181,ORG00816,Priya Mehta 15181,L3 Analyst,Monitoring,3,Morning,Active,2024-03-15
AN15182,ORG00654,Priya Gupta 15182,SOC Engineer,Threat Hunting,8,Morning,Active,2023-07-03
AN15183,ORG00605,Simran Singh 15183,L1 Analyst,Incident Response,3,Night,Active,2022-02-04
AN15184,ORG00349,Aman Mehta 15184,SOC Engineer,Threat Detection,4,Morning,Active,2024-01-09
AN15185,ORG00641,Karan Kumar 15185,L2 Analyst,Incident Response,1,Morning,Active,2025-12-17
AN15186,ORG00410,Priya Kumar 15186,L1 Analyst,Threat Hunting,4,Evening,Active,2025-11-22
AN15187,ORG00636,Ananya Joshi 15187,L1 Analyst,Threat Detection,7,Evening,Inactive,2023-05-07
AN15188,ORG00792,Ananya Singh 15188,L2 Analyst,Threat Detection,11,Morning,Active,2024-04-06
AN15189,ORG00533,Arjun Mehta 15189,L3 Analyst,Monitoring,4,Evening,Active,2025-11-10
AN15190,ORG00535,Vikram Sharma 15190,L1 Analyst,Monitoring,11,Night,Active,2026-01-05
AN15191,ORG00408,Priya Patel 15191,SOC Engineer,Threat Hunting,4,Night,Active,2022-11-15
AN15192,ORG00646,Aman Singh 15192,L3 Analyst,Threat Hunting,10,Night,Active,2026-01-05
AN15193,ORG00055,Riya Joshi 15193,L2 Analyst,Monitoring,9,Evening,Active,2024-03-12
AN15194,ORG00835,Riya Verma 15194,L1 Analyst,Threat Detection,5,Night,Active,2024-04-19
AN15195,ORG00896,Arjun Patel 15195,SOC Engineer,Monitoring,5,Morning,Active,2022-09-27
AN15196,ORG00924,Rahul Singh 15196,L1 Analyst,Threat Hunting,8,Morning,Active,2023-06-18
AN15197,ORG00941,Aman Mehta 15197,L2 Analyst,Incident Response,8,Night,Active,2025-06-06
AN15198,ORG00225,Rahul Das 15198,L3 Analyst,Monitoring,12,Evening,Active,2025-01-06
AN15199,ORG00732,Ananya Patel 15199,L3 Analyst,Threat Detection,4,Night,Active,2022-08-28
AN15200,ORG00733,Simran Verma 15200,SOC Engineer,Threat Hunting,9,Evening,Active,2025-10-27
AN15201,ORG00493,Aman Kumar 15201,SOC Engineer,Incident Response,3,Evening,Active,2024-06-28
AN15202,ORG00898,Arjun Singh 15202,L2 Analyst,Incident Response,2,Night,Active,2024-12-12
AN15203,ORG00149,Rahul Verma 15203,L1 Analyst,Monitoring,5,Morning,Active,2026-01-20
AN15204,ORG00267,Simran Kumar 15204,SOC Engineer,Threat Hunting,9,Evening,Active,2024-09-18
AN15205,ORG00968,Karan Mehta 15205,L3 Analyst,Threat Hunting,4,Night,Active,2025-05-07
AN15206,ORG00296,Ananya Gupta 15206,L1 Analyst,Incident Response,8,Morning,Active,2023-09-26
AN15207,ORG00865,Neha Das 15207,L1 Analyst,Incident Response,9,Night,Active,2025-10-28
AN15208,ORG00440,Arjun Malhotra 15208,L1 Analyst,Incident Response,2,Morning,Active,2022-02-08
AN15209,ORG00766,Aman Singh 15209,L3 Analyst,Threat Detection,1,Night,Active,2025-06-25
AN15210,ORG00910,Riya Das 15210,L1 Analyst,Threat Detection,5,Evening,Active,2025-11-15
AN15211,ORG00601,Karan Malhotra 15211,L2 Analyst,Threat Detection,2,Evening,Active,2023-12-04
AN15212,ORG00427,Rahul Verma 15212,L2 Analyst,Incident Response,10,Morning,Active,2023-05-03
AN15213,ORG00076,Karan Singh 15213,L3 Analyst,Monitoring,2,Morning,Active,2024-09-05
AN15214,ORG00968,Vikram Singh 15214,L1 Analyst,Monitoring,2,Evening,Active,2025-08-04
AN15215,ORG00240,Rahul Gupta 15215,L1 Analyst,Incident Response,2,Evening,Active,2025-12-10
AN15216,ORG00772,Vikram Gupta 15216,L3 Analyst,Threat Hunting,6,Evening,Active,2024-03-06
AN15217,ORG00004,Riya Patel 15217,L3 Analyst,Incident Response,2,Morning,Active,2025-11-06
AN15218,ORG00137,Simran Sharma 15218,L1 Analyst,Threat Detection,11,Night,Active,2023-01-19
AN15219,ORG00569,Priya Joshi 15219,L3 Analyst,Monitoring,3,Morning,Active,2024-09-25
AN15220,ORG00798,Vikram Verma 15220,SOC Engineer,Incident Response,8,Night,Active,2025-08-13
AN15221,ORG00036,Vikram Kumar 15221,L2 Analyst,Monitoring,8,Evening,Active,2023-03-14
AN15222,ORG00775,Neha Sharma 15222,SOC Engineer,Threat Detection,6,Night,Active,2025-01-30
AN15223,ORG00304,Rahul Joshi 15223,L3 Analyst,Monitoring,5,Evening,On Leave,2024-09-05
AN15224,ORG00866,Priya Singh 15224,L2 Analyst,Monitoring,4,Night,Active,2024-06-18
AN15225,ORG00135,Vikram Mehta 15225,L2 Analyst,Monitoring,11,Evening,Active,2025-06-11
AN15226,ORG00438,Rahul Malhotra 15226,L3 Analyst,Monitoring,6,Morning,Active,2025-04-29
AN15227,ORG00394,Aman Gupta 15227,L3 Analyst,Incident Response,5,Evening,Active,2023-05-07
AN15228,ORG00168,Simran Sharma 15228,L3 Analyst,Threat Hunting,2,Morning,Active,2022-04-19
AN15229,ORG00229,Riya Sharma 15229,L1 Analyst,Monitoring,8,Evening,Active,2024-06-06
AN15230,ORG00666,Vikram Malhotra 15230,L2 Analyst,Incident Response,10,Night,Active,2023-12-20
AN15231,ORG00718,Neha Patel 15231,L1 Analyst,Threat Detection,3,Morning,Active,2025-02-13
AN15232,ORG00754,Priya Kumar 15232,L2 Analyst,Threat Detection,5,Night,Active,2025-09-13
AN15233,ORG00160,Rahul Patel 15233,SOC Engineer,Monitoring,10,Evening,Active,2022-10-06
AN15234,ORG00129,Neha Sharma 15234,L2 Analyst,Incident Response,11,Morning,Active,2026-01-16
AN15235,ORG00579,Neha Patel 15235,L3 Analyst,Threat Hunting,8,Evening,Active,2025-04-16
AN15236,ORG00222,Rahul Kumar 15236,L2 Analyst,Monitoring,10,Evening,Active,2023-10-23
AN15237,ORG00162,Karan Gupta 15237,L2 Analyst,Monitoring,2,Morning,Active,2022-06-25
AN15238,ORG00367,Vikram Das 15238,L1 Analyst,Threat Hunting,1,Night,Active,2026-01-12
AN15239,ORG00954,Rahul Malhotra 15239,L2 Analyst,Incident Response,1,Night,Active,2023-12-06
AN15240,ORG00996,Neha Verma 15240,L3 Analyst,Threat Hunting,12,Evening,Active,2025-11-08
AN15241,ORG00369,Riya Sharma 15241,L2 Analyst,Threat Detection,11,Evening,On Leave,2023-01-11
AN15242,ORG00176,Riya Mehta 15242,L2 Analyst,Monitoring,6,Morning,Inactive,2024-02-11
AN15243,ORG00677,Arjun Gupta 15243,SOC Engineer,Monitoring,1,Evening,Active,2025-11-18
AN15244,ORG00340,Ananya Gupta 15244,L2 Analyst,Incident Response,8,Night,Active,2023-08-03
AN15245,ORG00308,Vikram Joshi 15245,SOC Engineer,Threat Detection,5,Evening,Active,2025-11-11
AN15246,ORG00295,Aman Singh 15246,L1 Analyst,Threat Hunting,8,Morning,Active,2025-08-11
AN15247,ORG00566,Simran Sharma 15247,SOC Engineer,Threat Detection,10,Morning,Active,2024-07-10
AN15248,ORG00410,Aman Singh 15248,L2 Analyst,Threat Hunting,12,Morning,Active,2024-10-20
AN15249,ORG00914,Aman Das 15249,L2 Analyst,Threat Hunting,5,Night,Active,2022-05-01
AN15250,ORG00809,Aman Gupta 15250,L1 Analyst,Threat Hunting,8,Evening,Active,2025-11-23
AN15251,ORG00447,Ananya Verma 15251,L2 Analyst,Incident Response,9,Night,Active,2023-09-23
AN15252,ORG00854,Riya Sharma 15252,SOC Engineer,Incident Response,4,Night,Active,2025-09-26
AN15253,ORG00365,Rahul Malhotra 15253,L2 Analyst,Threat Hunting,6,Morning,Active,2023-08-09
AN15254,ORG00926,Ananya Kumar 15254,L2 Analyst,Threat Hunting,11,Night,Active,2023-09-17
AN15255,ORG00839,Rahul Verma 15255,L1 Analyst,Threat Hunting,7,Evening,Active,2024-05-11
AN15256,ORG00335,Priya Sharma 15256,L2 Analyst,Incident Response,9,Evening,Active,2022-11-14
AN15257,ORG00183,Riya Das 15257,L1 Analyst,Incident Response,3,Morning,Active,2025-06-28
AN15258,ORG00030,Priya Sharma 15258,SOC Engineer,Incident Response,5,Evening,Active,2023-02-18
AN15259,ORG00976,Karan Das 15259,L2 Analyst,Threat Detection,11,Night,Active,2023-11-27
AN15260,ORG00241,Priya Das 15260,L3 Analyst,Monitoring,12,Morning,Active,2024-11-20
AN15261,ORG00523,Riya Patel 15261,L3 Analyst,Monitoring,8,Night,Inactive,2024-07-22
AN15262,ORG00141,Neha Mehta 15262,L2 Analyst,Incident Response,10,Morning,Active,2025-09-14
AN15263,ORG00480,Simran Sharma 15263,L1 Analyst,Threat Detection,7,Evening,Active,2023-09-07
AN15264,ORG00751,Simran Singh 15264,L1 Analyst,Monitoring,3,Night,Active,2026-01-29
AN15265,ORG00658,Priya Kumar 15265,L2 Analyst,Threat Hunting,10,Night,Active,2024-04-04
AN15266,ORG00440,Priya Malhotra 15266,SOC Engineer,Threat Detection,3,Evening,Active,2022-03-31
AN15267,ORG00143,Karan Sharma 15267,L1 Analyst,Monitoring,1,Evening,Active,2023-10-12
AN15268,ORG00925,Arjun Patel 15268,SOC Engineer,Threat Hunting,8,Morning,Active,2025-06-20
AN15269,ORG00831,Karan Malhotra 15269,L2 Analyst,Threat Detection,10,Evening,Active,2022-04-21
AN15270,ORG00628,Vikram Joshi 15270,L1 Analyst,Threat Detection,12,Morning,Active,2024-01-21
AN15271,ORG00376,Simran Gupta 15271,L2 Analyst,Threat Hunting,12,Morning,Active,2022-07-11
AN15272,ORG00093,Priya Das 15272,SOC Engineer,Threat Detection,3,Night,Active,2023-03-22
AN15273,ORG00507,Riya Sharma 15273,SOC Engineer,Threat Detection,6,Morning,Active,2023-09-14
AN15274,ORG00521,Priya Singh 15274,L1 Analyst,Monitoring,2,Evening,Active,2026-01-31
AN15275,ORG00119,Vikram Singh 15275,L2 Analyst,Threat Hunting,12,Morning,Inactive,2022-07-23
AN15276,ORG00980,Rahul Patel 15276,L3 Analyst,Incident Response,6,Morning,Active,2023-11-24
AN15277,ORG00039,Simran Das 15277,L2 Analyst,Threat Detection,9,Morning,Active,2025-12-25
AN15278,ORG00855,Rahul Kumar 15278,L3 Analyst,Threat Hunting,8,Morning,Active,2024-06-18
AN15279,ORG00295,Riya Singh 15279,L1 Analyst,Threat Detection,6,Night,Active,2024-01-08
AN15280,ORG00908,Simran Singh 15280,L3 Analyst,Monitoring,4,Morning,Active,2024-01-06
AN15281,ORG00260,Ananya Patel 15281,L3 Analyst,Monitoring,5,Evening,Active,2023-08-28
AN15282,ORG00922,Vikram Gupta 15282,SOC Engineer,Incident Response,2,Night,Active,2024-06-25
AN15283,ORG00749,Simran Singh 15283,L1 Analyst,Threat Detection,10,Morning,Active,2026-01-04
AN15284,ORG00687,Simran Das 15284,L3 Analyst,Incident Response,7,Night,Active,2026-01-20
AN15285,ORG00083,Arjun Sharma 15285,L2 Analyst,Monitoring,12,Morning,Active,2024-12-20
AN15286,ORG00736,Rahul Malhotra 15286,L3 Analyst,Threat Hunting,10,Morning,Active,2024-07-31
AN15287,ORG00795,Riya Das 15287,L1 Analyst,Threat Hunting,8,Morning,Active,2022-02-14
AN15288,ORG00928,Priya Kumar 15288,L3 Analyst,Incident Response,2,Night,Active,2022-06-17
AN15289,ORG00425,Arjun Joshi 15289,L1 Analyst,Threat Hunting,4,Morning,Active,2023-06-02
AN15290,ORG00305,Karan Gupta 15290,L2 Analyst,Monitoring,11,Evening,Active,2023-06-06
AN15291,ORG00371,Vikram Kumar 15291,L1 Analyst,Incident Response,4,Morning,Active,2023-01-04
AN15292,ORG00144,Rahul Sharma 15292,L3 Analyst,Monitoring,7,Morning,Active,2024-06-20
AN15293,ORG00964,Rahul Malhotra 15293,L2 Analyst,Monitoring,8,Evening,Active,2023-03-17
AN15294,ORG00168,Aman Verma 15294,SOC Engineer,Threat Hunting,6,Night,Active,2022-01-01
AN15295,ORG00603,Ananya Singh 15295,L2 Analyst,Monitoring,1,Morning,On Leave,2022-10-16
AN15296,ORG00285,Ananya Gupta 15296,L2 Analyst,Threat Detection,4,Morning,Active,2026-02-05
AN15297,ORG00473,Neha Sharma 15297,SOC Engineer,Monitoring,10,Night,Active,2023-12-31
AN15298,ORG00454,Simran Mehta 15298,L3 Analyst,Incident Response,8,Evening,Active,2023-09-23
AN15299,ORG00198,Karan Joshi 15299,SOC Engineer,Incident Response,2,Evening,Active,2023-08-06
AN15300,ORG00330,Simran Verma 15300,L1 Analyst,Incident Response,7,Night,Active,2025-07-12
AN15301,ORG00268,Neha Joshi 15301,L2 Analyst,Threat Hunting,5,Night,Active,2022-06-14
AN15302,ORG00713,Priya Joshi 15302,SOC Engineer,Threat Detection,12,Evening,Active,2025-02-03
AN15303,ORG00896,Vikram Verma 15303,L3 Analyst,Monitoring,12,Evening,Active,2024-02-20
AN15304,ORG00167,Neha Verma 15304,L2 Analyst,Monitoring,12,Morning,Active,2024-06-29
AN15305,ORG00540,Simran Das 15305,SOC Engineer,Threat Detection,8,Night,Active,2025-10-09
AN15306,ORG00248,Aman Verma 15306,SOC Engineer,Incident Response,8,Evening,Active,2025-04-20
AN15307,ORG00599,Riya Malhotra 15307,L3 Analyst,Threat Hunting,3,Morning,Active,2024-05-15
AN15308,ORG00207,Arjun Das 15308,L2 Analyst,Threat Hunting,1,Morning,Active,2024-10-21
AN15309,ORG00123,Aman Verma 15309,L2 Analyst,Threat Hunting,4,Evening,Active,2024-02-18
AN15310,ORG00764,Arjun Verma 15310,SOC Engineer,Threat Hunting,5,Morning,Active,2025-05-18
AN15311,ORG00882,Priya Sharma 15311,SOC Engineer,Threat Hunting,12,Evening,Active,2023-06-18
AN15312,ORG00643,Aman Joshi 15312,L1 Analyst,Threat Detection,4,Evening,Active,2024-09-21
AN15313,ORG00299,Priya Kumar 15313,SOC Engineer,Threat Detection,11,Night,Active,2023-09-12
AN15314,ORG00958,Priya Das 15314,L3 Analyst,Threat Hunting,12,Morning,Inactive,2024-09-07
AN15315,ORG00425,Arjun Verma 15315,L3 Analyst,Threat Hunting,10,Morning,Active,2025-12-26
AN15316,ORG00335,Arjun Patel 15316,SOC Engineer,Monitoring,11,Night,Active,2025-06-20
AN15317,ORG00607,Priya Patel 15317,L3 Analyst,Threat Hunting,3,Morning,Active,2023-06-19
AN15318,ORG00698,Neha Verma 15318,L2 Analyst,Incident Response,8,Evening,Active,2025-05-20
AN15319,ORG00822,Arjun Sharma 15319,L2 Analyst,Threat Detection,5,Evening,Active,2025-06-12
AN15320,ORG00525,Aman Verma 15320,SOC Engineer,Incident Response,8,Night,Active,2022-02-05
AN15321,ORG00051,Rahul Joshi 15321,L3 Analyst,Incident Response,2,Night,Active,2022-06-26
AN15322,ORG00238,Priya Das 15322,L2 Analyst,Threat Detection,10,Evening,Active,2024-03-22
AN15323,ORG00526,Aman Verma 15323,SOC Engineer,Threat Hunting,7,Morning,Active,2022-01-14
AN15324,ORG00221,Simran Patel 15324,L3 Analyst,Threat Hunting,8,Night,Active,2025-09-21
AN15325,ORG00089,Arjun Malhotra 15325,L3 Analyst,Incident Response,3,Night,Active,2025-06-01
AN15326,ORG00109,Karan Patel 15326,L2 Analyst,Threat Hunting,5,Morning,Active,2022-02-08
AN15327,ORG00813,Riya Singh 15327,L1 Analyst,Monitoring,1,Night,Active,2023-01-10
AN15328,ORG00897,Aman Verma 15328,L2 Analyst,Threat Detection,12,Morning,Active,2024-02-25
AN15329,ORG00809,Arjun Das 15329,L3 Analyst,Threat Detection,7,Evening,Active,2022-05-20
AN15330,ORG00190,Karan Sharma 15330,SOC Engineer,Threat Hunting,5,Night,Active,2023-08-09
AN15331,ORG00560,Arjun Verma 15331,L1 Analyst,Threat Detection,1,Evening,Active,2025-04-21
AN15332,ORG00762,Neha Malhotra 15332,SOC Engineer,Incident Response,1,Evening,Active,2023-04-08
AN15333,ORG00146,Arjun Das 15333,L1 Analyst,Monitoring,7,Morning,Active,2023-12-13
AN15334,ORG00222,Simran Gupta 15334,L1 Analyst,Monitoring,11,Evening,Active,2023-05-21
AN15335,ORG00305,Priya Malhotra 15335,SOC Engineer,Threat Hunting,10,Evening,Active,2025-06-01
AN15336,ORG00032,Riya Verma 15336,L1 Analyst,Monitoring,10,Night,On Leave,2023-06-12
AN15337,ORG00898,Rahul Mehta 15337,L1 Analyst,Monitoring,6,Evening,Active,2024-03-12
AN15338,ORG00259,Vikram Mehta 15338,L1 Analyst,Incident Response,4,Morning,Active,2024-05-08
AN15339,ORG00455,Karan Joshi 15339,L1 Analyst,Incident Response,8,Morning,Active,2025-01-08
AN15340,ORG00399,Aman Verma 15340,L1 Analyst,Threat Hunting,11,Evening,Active,2023-04-01
AN15341,ORG00943,Priya Verma 15341,L3 Analyst,Monitoring,2,Evening,Inactive,2022-03-24
AN15342,ORG00053,Rahul Mehta 15342,L2 Analyst,Threat Detection,9,Morning,Active,2025-02-10
AN15343,ORG00969,Rahul Joshi 15343,SOC Engineer,Monitoring,5,Evening,Active,2025-11-08
AN15344,ORG00321,Vikram Patel 15344,L2 Analyst,Threat Hunting,11,Evening,Active,2024-03-08
AN15345,ORG00720,Arjun Mehta 15345,L3 Analyst,Threat Hunting,11,Night,Active,2023-09-30
AN15346,ORG00822,Arjun Sharma 15346,L2 Analyst,Threat Detection,5,Morning,Active,2025-01-08
AN15347,ORG00299,Neha Singh 15347,SOC Engineer,Monitoring,6,Night,Active,2022-01-16
AN15348,ORG00245,Rahul Malhotra 15348,SOC Engineer,Threat Hunting,5,Night,Active,2025-01-10
AN15349,ORG00283,Arjun Sharma 15349,L3 Analyst,Monitoring,5,Morning,Active,2023-03-28
AN15350,ORG00269,Riya Gupta 15350,L1 Analyst,Threat Hunting,9,Evening,Active,2024-02-27
AN15351,ORG00671,Aman Mehta 15351,L2 Analyst,Monitoring,8,Evening,Active,2023-03-09
AN15352,ORG00267,Neha Sharma 15352,L3 Analyst,Incident Response,5,Night,Active,2022-02-26
AN15353,ORG00992,Priya Gupta 15353,SOC Engineer,Monitoring,8,Night,Active,2025-03-03
AN15354,ORG00628,Priya Kumar 15354,L3 Analyst,Incident Response,10,Night,Active,2023-01-16
AN15355,ORG00924,Arjun Joshi 15355,L3 Analyst,Threat Hunting,10,Night,Active,2025-09-04
AN15356,ORG00508,Priya Malhotra 15356,L1 Analyst,Threat Hunting,8,Night,Active,2022-06-18
AN15357,ORG00101,Arjun Gupta 15357,L3 Analyst,Incident Response,7,Evening,Active,2022-03-12
AN15358,ORG00946,Vikram Das 15358,SOC Engineer,Threat Detection,3,Evening,Active,2022-12-14
AN15359,ORG00492,Rahul Singh 15359,SOC Engineer,Incident Response,1,Evening,Active,2025-12-18
